x,y
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
18.117044,8.982574
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
18.117044,8.982574
19.12942,9.302755
9.4986515,8.525571
10.657424,8.203828
11.879589,8.094832
7.9895835,7.3035126
8.667487,8.091136
13.091212,8.283981
14.273448,8.620602
7.682554,6.02883
6.843531,5.468279
15.06415,8.966752
16.3581,8.444093
17.160135,8.111466
18.151495,8.150473
18.94218,8.395225
19.913914,8.90885
7.4541235,6.461835
17.482138,10.196667
18.523613,10.034514
19.678385,9.839941
20.749863,9.483692
21.71818,8.457441
15.48716,8.869839
16.543272,9.526993
13.316426,9.530359
14.432803,9.33762
12.221382,9.844049
10.117293,8.6050005
10.8677025,9.441418
8.253753,7.4069734
9.136785,8.012356
6.843531,5.468279
6.619459,4.3468447
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
18.117044,8.982574
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
18.117044,8.982574
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
